x,y,z,pid,camid
6.465148,1.2972081,15.36056,542,8
6.4676237,1.2863705,15.374925,542,8
6.467826,1.2901256,15.368835,542,8
6.4662323,1.2953038,15.3633795,542,8
1.8268772,0.44251785,-1.7365602,544,1
1.8263496,0.44121265,-1.7344056,544,1
1.8262504,0.44095585,-1.7336488,544,1
1.8249385,0.4366688,-1.7284355,544,1
1.8263254,0.43949887,-1.7327731,544,1
1.8234762,0.43567026,-1.7272619,544,1
1.8219748,0.44203526,-1.7341956,544,1
11.7962055,-7.287787,9.380556,544,2
11.788878,-7.2774105,9.386055,544,2
11.784392,-7.2737923,9.390917,544,2
11.799813,-7.293219,9.376769,544,2
11.801355,-7.2947674,9.375262,544,2
11.803248,-7.2962737,9.372918,544,2
-2.7543173,-4.1662707,9.697707,544,3
-2.7633283,-4.1772943,9.695781,544,3
-2.7524278,-4.166104,9.702013,544,3
-2.7428508,-4.154934,9.712736,544,3
-2.7489316,-4.1600432,9.698729,544,3
-2.7492952,-4.160859,9.698776,544,3
7.0001173,8.4389515,8.364023,544,5
6.994835,8.430533,8.351063,544,5
6.989342,8.432171,8.353589,544,5
6.9939985,8.430622,8.350718,544,5
6.9934278,8.430053,8.349793,544,5
6.9940786,8.430939,8.351307,544,5
-2.9937947,-4.4573336,9.657104,544,6
-3.0159228,-4.4803925,9.640367,544,6
-3.0223765,-4.4861555,9.630381,544,6
-3.0127592,-4.4764,9.638151,544,6
-3.030201,-4.49308,9.620304,544,6
-3.0109062,-4.4742174,9.641607,544,6
-3.011696,-4.4751177,9.638685,544,6
21.169085,1.2928493,10.249449,544,7
21.164122,1.2974974,10.24427,544,7
21.14353,1.3184035,10.223866,544,7
21.173096,1.2894428,10.253757,544,7
21.190805,1.2713183,10.271172,544,7
21.169819,1.2921741,10.250271,544,7
2.3321798,9.045866,7.4546785,544,8
2.3352177,9.046545,7.4525294,544,8
2.3361044,9.054898,7.4456067,544,8
2.3535903,9.064441,7.4357057,544,8
2.356472,9.070749,7.429651,544,8
2.350739,9.06373,7.4361,544,8
6.852316,-7.0312676,-8.944801,546,2
6.852342,-7.031029,-8.944835,546,2
6.852311,-7.0310297,-8.944854,546,2
6.8533835,-7.022118,-8.944405,546,2
6.8523183,-7.031555,-8.944909,546,2
6.85233,-7.0311604,-8.944935,546,2
13.590632,0.8213904,16.969995,546,4
13.585208,0.8185773,16.979887,546,4
13.594394,0.8231538,16.963688,546,4
13.585942,0.81856316,16.97786,546,4
13.588715,0.8197458,16.972742,546,4
13.588804,0.81956047,16.97211,546,4
13.575502,0.8079031,16.987848,546,4
13.364607,0.7111064,17.374557,546,7
13.375388,0.72408223,17.365986,546,7
13.37055,0.7201338,17.372154,546,7
13.359143,0.70774597,17.380787,546,7
13.38784,0.70206666,17.342018,546,7
13.375881,0.716066,17.35377,546,7
7.799544,-10.168424,-2.682939,546,8
7.7972913,-10.166202,-2.6806242,546,8
7.797346,-10.166515,-2.6809144,546,8
7.797045,-10.166361,-2.680722,546,8
7.7971544,-10.166461,-2.6807394,546,8
7.7966924,-10.166216,-2.6806471,546,8
1.5388023,1.1910133,-4.4775887,548,1
1.5379527,1.1917843,-4.4771147,548,1
1.5378693,1.1913459,-4.4770956,548,1
1.5390673,1.1905028,-4.477949,548,1
1.5379189,1.1915408,-4.477134,548,1
1.5380019,1.1917658,-4.4770617,548,1
6.2162514,-1.0486702,2.1720927,548,2
6.217969,-1.0425278,2.17922,548,2
6.221881,-1.0506141,2.1710298,548,2
6.22521,-1.0507615,2.1694477,548,2
6.2402725,-1.0547919,2.1641262,548,2
6.241165,-1.0573705,2.164832,548,2
6.2296505,-1.0665504,2.1654985,548,2
2.9066145,14.82544,9.961529,548,3
2.9055502,14.826736,9.962207,548,3
2.9055686,14.82673,9.962182,548,3
2.905527,14.826806,9.962208,548,3
2.905475,14.826863,9.96226,548,3
2.9055126,14.826799,9.962221,548,3
13.11091,10.693665,14.998505,548,5
13.110932,10.693657,14.99853,548,5
13.110932,10.693658,14.998542,548,5
13.110918,10.693648,14.998536,548,5
13.110918,10.693643,14.998531,548,5
13.1109085,10.693632,14.9985285,548,5
1.321619,3.8788426,-3.7141645,548,6
1.3288745,3.9011095,-3.7385705,548,6
1.3217876,3.8732858,-3.7127397,548,6
1.322574,3.8755658,-3.7152388,548,6
1.3220855,3.857662,-3.7034264,548,6
1.3198578,3.878806,-3.7162793,548,6
-3.0369775,-2.3110023,1.2898395,548,7
-3.0489638,-2.3089895,1.2887571,548,7
-3.0470617,-2.312533,1.293165,548,7
-3.051897,-2.3074303,1.2872959,548,7
-3.0519333,-2.3067968,1.2865121,548,7
-3.0659983,-2.2926528,1.2724967,548,7
-3.0512805,-2.3071268,1.2869087,548,7
5.115563,1.8436747,9.964783,550,1
5.126199,1.8242579,9.987586,550,1
5.141724,1.8136148,9.994222,550,1
5.151354,1.8002867,10.006597,550,1
5.131253,1.7965479,10.0101,550,1
5.1383095,1.8156554,9.991105,550,1
5.7676053,1.0912718,11.289943,550,2
5.6842546,1.0166807,11.315459,550,2
5.7265177,1.0467502,11.330702,550,2
5.7014995,1.0416485,11.349121,550,2
5.7024994,1.0379657,11.357634,550,2
5.7137465,1.0361949,11.341079,550,2
8.416641,0.9492743,10.12,550,3
8.43515,0.9546803,10.108508,550,3
8.424357,0.94967717,10.116965,550,3
8.415762,0.9469522,10.1196165,550,3
8.434566,0.95086837,10.111924,550,3
8.424561,0.9491346,10.115735,550,3
8.100173,-2.519612,8.125827,550,4
8.0956135,-2.4938662,8.118539,550,4
8.099927,-2.4943244,8.11996,550,4
8.096662,-2.5113854,8.123179,550,4
8.099411,-2.5135,8.124873,550,4
8.09792,-2.51962,8.123923,550,4
8.10005,-2.5162132,8.124602,550,4
7.357613,0.4305957,10.511947,550,5
7.3476,0.41572654,10.511185,550,5
7.358121,0.43171912,10.513444,550,5
7.35731,0.4368272,10.528213,550,5
7.357425,0.42812306,10.514643,550,5
7.363745,0.42892405,10.515304,550,5
7.293877,0.7838966,10.640262,550,6
7.2982674,0.79115325,10.639661,550,6
7.299578,0.7742884,10.632784,550,6
7.2855043,0.77578396,10.641474,550,6
7.2953844,0.7807297,10.632972,550,6
7.300926,0.7726099,10.627203,550,6
8.176573,-0.27389628,8.7072,550,7
8.166651,-0.27315408,8.710099,550,7
8.170432,-0.2720381,8.708563,550,7
8.163875,-0.2566374,8.725831,550,7
8.166095,-0.26275346,8.719255,550,7
8.173699,-0.27120304,8.708956,550,7
7.599448,-3.0688195,-3.861074,550,8
7.607658,-3.0635686,-3.8521907,550,8
7.5923324,-3.0744722,-3.8694353,550,8
7.589999,-3.0780818,-3.871082,550,8
7.584303,-3.0841076,-3.8782854,550,8
7.584767,-3.0821033,-3.8783255,550,8
7.5966682,-3.0718944,-3.8640983,550,8
13.092874,1.9259578,4.853141,552,1
13.05086,1.9055645,4.848921,552,1
13.0059805,1.8619162,4.8117914,552,1
13.069334,1.9255524,4.8377633,552,1
13.07366,1.9339317,4.83156,552,1
13.044914,1.899529,4.8501225,552,1
15.194898,1.2846541,7.473139,552,2
15.21768,1.2772199,7.4944253,552,2
15.242002,1.253511,7.5215116,552,2
15.22444,1.27369,7.501998,552,2
15.225723,1.2751987,7.5021973,552,2
15.199338,1.3050419,7.4705844,552,2
12.993096,12.644472,1.7097045,552,3
12.993093,12.64448,1.7097132,552,3
12.993081,12.64447,1.7097075,552,3
12.993045,12.644582,1.7096888,552,3
12.993082,12.64447,1.709698,552,3
12.993083,12.644472,1.7097001,552,3
5.84175,13.332165,7.820917,552,4
5.8417273,13.332115,7.820948,552,4
5.841816,13.332637,7.8205833,552,4
5.841769,13.332103,7.8208876,552,4
5.8418026,13.332256,7.820879,552,4
5.841736,13.332155,7.820819,552,4
5.840653,13.334881,7.817757,552,4
-3.2822552,-8.790082,-0.30328453,552,5
-3.2826865,-8.790508,-0.30324593,552,5
-3.2823362,-8.790155,-0.30321056,552,5
-3.2824142,-8.790217,-0.303016,552,5
-3.2823508,-8.790135,-0.30321503,552,5
-3.2823172,-8.790113,-0.30323955,552,5
14.940109,1.4255553,7.1854978,552,6
14.931314,1.4340752,7.1796846,552,6
14.91386,1.4532524,7.1532106,552,6
14.929063,1.4365455,7.1783857,552,6
14.942803,1.4235917,7.192421,552,6
14.921116,1.4453855,7.169055,552,6
15.304666,1.0486525,7.6694727,552,7
15.313814,1.0342605,7.6764445,552,7
15.31225,1.0243062,7.6894684,552,7
15.298789,1.0581943,7.6620293,552,7
15.299524,1.0576777,7.662257,552,7
15.295842,1.0521622,7.665809,552,7
17.648254,3.903752,16.377766,552,8
17.646883,3.9051206,16.379124,552,8
17.64749,3.9045212,16.378506,552,8
17.61208,3.9399705,16.413977,552,8
17.648092,3.9039702,16.377935,552,8
17.651163,3.9008553,16.374798,552,8
17.656868,3.8951092,16.36895,552,8
-3.2356815,-0.45528114,0.13638583,554,1
-3.2341473,-0.4553695,0.13573176,554,1
-3.2359915,-0.45556322,0.1364192,554,1
-3.236666,-0.45588872,0.13688406,554,1
-3.227007,-0.451278,0.13329472,554,1
-3.2363641,-0.45575503,0.13684665,554,1
11.710543,-2.8120403,-6.578637,554,2
11.708879,-2.8116968,-6.577397,554,2
11.702868,-2.804044,-6.5705333,554,2
11.710426,-2.811779,-6.5784674,554,2
11.717675,-2.8173745,-6.5857387,554,2
11.71122,-2.8123407,-6.579264,554,2
15.847373,-8.547696,11.877627,554,3
15.84865,-8.54917,11.878868,554,3
15.847264,-8.547598,11.877517,554,3
15.847267,-8.547589,11.877521,554,3
15.847073,-8.54739,11.877355,554,3
15.848423,-8.548492,11.878864,554,3
4.481266,-2.347643,3.2098093,554,5
4.496897,-2.3645954,3.2290745,554,5
4.497321,-2.3668785,3.228274,554,5
4.481793,-2.380622,3.2056198,554,5
4.5127416,-2.3523016,3.2467933,554,5
4.4969244,-2.3639536,3.2288208,554,5
4.49744,-2.3659065,3.2299964,554,5
2.8662772,6.6118283,-1.1819679,554,6
2.8774154,6.612135,-1.1969855,554,6
2.867516,6.6101174,-1.1825491,554,6
2.8618863,6.6045356,-1.1737036,554,6
2.8602152,6.6090465,-1.1724927,554,6
2.8690333,6.608293,-1.183976,554,6
7.7531333,-1.9096019,-3.6099768,554,7
7.7525826,-1.9053334,-3.6092556,554,7
7.7535977,-1.9079508,-3.6092951,554,7
7.75261,-1.9185761,-3.6112335,554,7
7.7547135,-1.9112606,-3.6082308,554,7
7.7536426,-1.9047803,-3.6088402,554,7
-1.7632383,-5.065685,-1.1414921,554,8
-1.7623508,-5.0659018,-1.1396167,554,8
-1.762694,-5.0659657,-1.142959,554,8
-1.7732065,-5.0785937,-1.1374402,554,8
-1.7586435,-5.0655084,-1.1530468,554,8
-1.767527,-5.0679107,-1.1417092,554,8
12.66965,1.9836276,3.163933,556,1
12.669614,1.9854949,3.1629972,556,1
12.666509,1.9881493,3.1428154,556,1
12.666448,1.9886132,3.1432276,556,1
12.6620455,1.986442,3.122806,556,1
12.666809,1.9878393,3.1444514,556,1
12.666842,1.9878048,3.1444864,556,1
8.997382,3.2704988,-0.8371497,556,2
8.998046,3.2681983,-0.83693,556,2
9.009732,3.2626455,-0.8252757,556,2
9.012869,3.2565982,-0.82029784,556,2
8.997711,3.2779999,-0.8354622,556,2
8.994571,3.2752156,-0.83837277,556,2
3.816155,13.608327,9.310762,556,3
3.81115,13.62107,9.316299,556,3
3.8156583,13.609757,9.310968,556,3
3.8129966,13.620564,9.312715,556,3
3.8155675,13.609848,9.31099,556,3
3.8160038,13.608958,9.310034,556,3
-5.9671106,-0.276807,-6.303753,556,4
-5.9670897,-0.27679548,-6.3037333,556,4
-5.9671016,-0.27678972,-6.303743,556,4
-5.9671025,-0.2768052,-6.3037314,556,4
-5.9670925,-0.27679533,-6.3037376,556,4
-5.9670897,-0.27679968,-6.3037424,556,4
18.70969,-0.9206683,4.9054203,556,5
18.71059,-0.9190377,4.9048433,556,5
18.71069,-0.9177818,4.904801,556,5
18.72933,-0.8956104,4.8890567,556,5
18.710176,-0.91845983,4.9052324,556,5
18.715088,-0.9037673,4.9028287,556,5
18.7118,-0.9151016,4.9038854,556,5
7.7772813,4.87748,-4.7551036,556,6
7.7624965,4.8679934,-4.74765,556,6
7.783223,4.8811083,-4.7598376,556,6
7.792576,4.894858,-4.7759957,556,6
7.789872,4.888543,-4.768657,556,6
7.783494,4.8864603,-4.7641344,556,6
8.054259,5.0330224,-4.8684025,556,7
8.057745,5.0286884,-4.860166,556,7
8.030126,5.0142937,-4.8514776,556,7
8.045476,5.0223403,-4.8568645,556,7
8.014695,4.998206,-4.835116,556,7
8.035692,5.015069,-4.8503475,556,7
1.7203377,-15.052227,6.36778,556,8
1.7203404,-15.052295,6.3677645,556,8
1.7203459,-15.052239,6.3677826,556,8
1.7202729,-15.052008,6.367903,556,8
1.7203568,-15.05238,6.367719,556,8
1.7202345,-15.051912,6.367978,556,8
8.862259,3.887264,-0.9430201,558,1
8.858548,3.8875716,-0.93629766,558,1
8.856339,3.8910756,-0.9393863,558,1
8.861435,3.879711,-0.9395172,558,1
8.873353,3.875631,-0.95360684,558,1
8.876339,3.8758056,-0.954667,558,1
8.858256,3.8807945,-0.9385492,558,1
2.6556227,-5.7354307,3.7152667,558,2
2.6558132,-5.7354884,3.7140045,558,2
2.658559,-5.7325397,3.7019017,558,2
2.6455479,-5.7443695,3.7116847,558,2
2.6569679,-5.735232,3.7170281,558,2
2.654372,-5.7355404,3.7152016,558,2
10.65564,9.679652,-4.140315,558,3
10.655665,9.679911,-4.1402574,558,3
10.655731,9.680008,-4.1402507,558,3
10.65568,9.680236,-4.1402354,558,3
10.655718,9.680008,-4.1402745,558,3
10.655605,9.680029,-4.1403594,558,3
13.796631,2.1387172,5.360921,558,4
13.783421,2.1318772,5.357632,558,4
13.797438,2.1386528,5.357806,558,4
13.792464,2.1378224,5.357034,558,4
13.786573,2.1362195,5.3508186,558,4
13.781933,2.135301,5.3480763,558,4
9.833624,-8.176114,8.928282,558,5
9.832433,-8.174742,8.929693,558,5
9.860794,-8.206051,8.95248,558,5
9.84261,-8.187347,8.936208,558,5
9.836617,-8.179886,8.932993,558,5
9.833164,-8.178071,8.925895,558,5
9.848779,-8.194431,8.940782,558,5
10.555767,1.7401166,-5.3063593,558,6
10.555945,1.7383499,-5.3069754,558,6
10.55611,1.7375516,-5.3072677,558,6
10.5547495,1.7375681,-5.3059587,558,6
10.549773,1.7344124,-5.3005323,558,6
10.555414,1.737808,-5.306217,558,6
12.423429,1.3943449,4.885318,558,7
12.445639,1.4153738,4.8886147,558,7
12.427315,1.3980263,4.8862653,558,7
12.420001,1.3920728,4.886637,558,7
12.424391,1.3960434,4.8865976,558,7
12.416845,1.3908445,4.8889375,558,7
9.559113,-7.859475,8.776394,558,8
9.565638,-7.8679266,8.782475,558,8
9.566793,-7.869135,8.778924,558,8
9.581665,-7.8885713,8.786306,558,8
9.5794,-7.883786,8.783736,558,8
9.5988,-7.9008675,8.795631,558,8
7.978911,4.3796062,-8.468967,560,1
7.978915,4.379617,-8.468869,560,1
7.978917,4.3795643,-8.46893,560,1
7.9789047,4.3791494,-8.468918,560,1
7.978949,4.3795094,-8.468908,560,1
7.9788575,4.378835,-8.468957,560,1
7.9788914,4.379538,-8.4689455,560,1
-5.1590905,9.401115,3.5147932,560,2
-5.1596828,9.401665,3.5154629,560,2
-5.145098,9.38716,3.5010216,560,2
-5.1410894,9.383153,3.4968936,560,2
-5.166805,9.408636,3.5223372,560,2
-5.146788,9.388694,3.5025208,560,2
17.105108,5.695286,9.4496355,560,3
17.10755,5.695174,9.448262,560,3
17.106813,5.695332,9.449093,560,3
17.103863,5.697293,9.456526,560,3
17.106382,5.6951337,9.4486065,560,3
17.10745,5.6951394,9.448138,560,3
1.6545532,-7.301854,9.626564,560,5
1.6517563,-7.3015246,9.627829,560,5
1.6520962,-7.301513,9.6275625,560,5
1.6519991,-7.301564,9.627791,560,5
1.6526415,-7.3015046,9.627584,560,5
1.6534883,-7.3015337,9.626819,560,5
-5.269903,9.509038,3.620924,560,6
-5.269823,9.50834,3.6200671,560,6
-5.2730002,9.512085,3.6239429,560,6
-5.277718,9.51681,3.6286685,560,6
-5.2752967,9.514516,3.6263552,560,6
-5.2764816,9.515693,3.6275907,560,6
-5.272199,9.511338,3.6232457,560,6
-0.6173611,13.166352,-1.3340333,560,7
-0.61733925,13.166285,-1.3339822,560,7
-0.61733985,13.166283,-1.3339816,560,7
-0.61733687,13.166289,-1.333981,560,7
-0.617233,13.166073,-1.3338562,560,7
-0.6174403,13.166391,-1.3340099,560,7
10.264697,7.1783543,16.726074,560,8
10.264184,7.178453,16.726585,560,8
10.264747,7.1783442,16.726099,560,8
10.264243,7.1784787,16.726595,560,8
10.2642,7.178427,16.726616,560,8
10.264202,7.1784363,16.726608,560,8
8.915546,4.132904,-1.1973519,562,1
8.9112015,4.11832,-1.180802,562,1
8.917112,4.1330314,-1.199904,562,1
8.921629,4.1188765,-1.1975129,562,1
8.915293,4.12371,-1.1894335,562,1
8.917121,4.120143,-1.1873733,562,1
-1.1737235,0.38324976,4.9704432,562,3
-1.1739551,0.38362765,4.970258,562,3
-1.1735443,0.38350773,4.9702234,562,3
-1.1740844,0.38360593,4.970339,562,3
-1.1759099,0.38365713,4.970531,562,3
-1.1739157,0.38354108,4.9704733,562,3
-1.1739808,0.3835545,4.970442,562,3
8.624838,4.0053754,-0.751033,562,5
8.597468,4.0166774,-0.72447944,562,5
8.585419,4.0300517,-0.7187149,562,5
8.63445,4.004083,-0.7656305,562,5
8.603998,4.0163484,-0.73330456,562,5
8.595254,4.020604,-0.72539294,562,5
1.7561781,5.985925,4.6194553,564,1
1.7880125,6.013191,4.563447,564,1
1.7359002,6.0099325,4.5900226,564,1
1.7748944,5.9620557,4.6501665,564,1
1.752869,5.993345,4.6056666,564,1
1.7554194,5.990045,4.6122637,564,1
1.5647062,6.268885,4.18464,564,2
1.5803263,6.2513576,4.203566,564,2
1.580969,6.248681,4.205003,564,2
1.5817406,6.2479777,4.20549,564,2
1.5845428,6.2437186,4.2110686,564,2
1.5894539,6.2392364,4.21392,564,2
-1.6370583,-2.0835104,-9.137496,564,4
-1.6376032,-2.0836937,-9.13791,564,4
-1.6375874,-2.083599,-9.137697,564,4
-1.6375943,-2.08356,-9.13763,564,4
-1.6352009,-2.0814846,-9.133221,564,4
-1.6375374,-2.083555,-9.137611,564,4
-1.6375238,-2.0835216,-9.137542,564,4
6.020927,-3.5031111,-4.346596,564,5
6.0225344,-3.5030277,-4.3469105,564,5
6.020657,-3.5018203,-4.347841,564,5
6.023116,-3.5024257,-4.349419,564,5
6.0272346,-3.504422,-4.3530946,564,5
6.024569,-3.5143852,-4.341352,564,5
1.3342642,-12.262612,1.9794493,564,6
1.3240203,-12.272516,1.9897186,564,6
1.3306884,-12.267928,1.9830375,564,6
1.3232607,-12.27345,1.990533,564,6
1.3057368,-12.290822,2.0080066,564,6
1.2892516,-12.306208,2.0246131,564,6
1.1581717,-12.398566,2.1557977,564,7
1.2340391,-12.348801,2.079427,564,7
1.2494922,-12.3327875,2.0639336,564,7
1.2533432,-12.330566,2.0600872,564,7
1.2512908,-12.331849,2.0621378,564,7
1.2561213,-12.3274145,2.057313,564,7
11.9298315,-0.45808142,10.65758,564,8
11.926567,-0.45805773,10.655705,564,8
11.92851,-0.45790058,10.657242,564,8
11.928799,-0.4578919,10.657117,564,8
11.928346,-0.4579511,10.65711,564,8
11.928285,-0.45789117,10.6571045,564,8
11.926333,-0.4577217,10.656034,564,8
3.2337759,8.945304,7.47284,566,1
3.2229154,8.956299,7.4648023,566,1
3.2343345,8.946898,7.471435,566,1
3.2339246,8.946836,7.4714174,566,1
3.2345598,8.945543,7.472539,566,1
3.2339673,8.946764,7.4714694,566,1
1.7997752,-0.5032864,-0.56392604,566,2
1.7889571,-0.4900409,-0.57114464,566,2
1.7869657,-0.4866312,-0.5737936,566,2
1.760588,-0.43843907,-0.5967177,566,2
1.767108,-0.46115655,-0.57770085,566,2
1.779744,-0.4769151,-0.5762669,566,2
5.842208,8.176533,-4.24733,566,3
5.846024,8.178405,-4.251028,566,3
5.8511643,8.18089,-4.256199,566,3
5.842626,8.176343,-4.2477937,566,3
5.845335,8.177844,-4.2504487,566,3
5.864155,8.193382,-4.2690396,566,3
4.7862744,-4.4390097,1.5536755,566,4
4.7699533,-4.4296355,1.5619127,566,4
4.7719383,-4.4254193,1.5681661,566,4
4.789212,-4.442577,1.5510257,566,4
4.786436,-4.4423604,1.5520823,566,4
4.788332,-4.441605,1.5516007,566,4
4.783356,-4.435056,1.5551273,566,4
4.9750447,-2.0990927,2.0165133,566,5
4.9629607,-2.0849085,2.0132303,566,5
4.9815817,-2.1061447,2.0095272,566,5
4.971127,-2.1013298,2.020595,566,5
4.9758053,-2.0990684,2.015621,566,5
4.9758167,-2.0995257,2.0148673,566,5
2.138604,-0.99835014,-0.44861245,566,6
2.1658773,-1.0067589,-0.44189933,566,6
2.1420417,-0.9909385,-0.4531705,566,6
2.1509418,-1.0014468,-0.46097386,566,6
2.1512494,-1.0004768,-0.45363173,566,6
2.154472,-1.0125456,-0.44438934,566,6
4.7606616,-1.8734219,2.4791436,566,7
4.743318,-1.8800532,2.4769347,566,7
4.754279,-1.8720448,2.4772599,566,7
4.751283,-1.8689193,2.473989,566,7
4.7568536,-1.9057888,2.5199838,566,7
4.7533937,-1.8974047,2.5050874,566,7
4.1122518,10.453983,6.4845505,566,8
4.1138067,10.455151,6.483756,566,8
4.104986,10.448029,6.4872704,566,8
4.118632,10.453983,6.4789333,566,8
4.108597,10.4528675,6.4875464,566,8
4.111934,10.454518,6.4848294,566,8
4.1117,10.453919,6.485168,566,8
2.405189,6.5013204,6.1305366,568,1
2.3569076,6.4536433,6.085842,568,1
2.3736916,6.4712,6.098755,568,1
2.3930516,6.4892864,6.1185822,568,1
2.3922977,6.4895973,6.117629,568,1
2.386758,6.4850717,6.110036,568,1
-9.334685,0.39213204,4.2535586,568,5
-9.334662,0.39213198,4.2535458,568,5
-9.334672,0.39213207,4.2535553,568,5
-9.334658,0.3921181,4.2535434,568,5
-9.334662,0.39212918,4.2535696,568,5
-9.334662,0.3921285,4.25355,568,5
7.196451,-3.4184635,-4.3303714,568,6
7.239257,-3.3823621,-4.285469,568,6
7.199911,-3.4169796,-4.329827,568,6
7.1680326,-3.4275012,-4.3656554,568,6
7.1628156,-3.4289582,-4.3717885,568,6
7.202109,-3.4061017,-4.3255415,568,6
4.3499684,-1.9794979,9.355602,570,1
4.356054,-1.9828398,9.359987,570,1
4.34813,-1.9801307,9.353526,570,1
4.3476152,-1.9824525,9.35439,570,1
4.3405285,-1.9646777,9.343276,570,1
4.427507,-1.9250983,9.391766,570,1
4.351857,-1.965913,9.350584,570,1
1.3092397,-6.299252,1.0732071,570,2
1.306758,-6.285792,1.0763777,570,2
1.2962002,-6.2992306,1.0885491,570,2
1.3136697,-6.2761445,1.0680513,570,2
1.3499432,-6.2937393,1.0288173,570,2
1.312679,-6.2749224,1.0691432,570,2
4.725874,2.7190764,9.182537,570,4
4.712927,2.7401135,9.160815,570,4
4.7544913,2.6626997,9.233896,570,4
4.7581754,2.6563113,9.239823,570,4
4.7358165,2.681383,9.214862,570,4
4.757964,2.6654873,9.231511,570,4
19.254427,-1.2925339,-1.2548871,570,5
19.257002,-1.2953013,-1.2576807,570,5
19.256233,-1.2946934,-1.257193,570,5
19.268745,-1.3094559,-1.2709383,570,5
19.257807,-1.296105,-1.2584426,570,5
19.257225,-1.295556,-1.2578458,570,5
0.78954536,-12.508341,2.5292878,570,6
0.79438734,-12.503725,2.5243864,570,6
0.79452485,-12.505277,2.5242462,570,6
0.80393714,-12.490534,2.5149076,570,6
0.78607345,-12.508881,2.5326643,570,6
0.77875954,-12.5179825,2.5400739,570,6
0.7848723,-12.510485,2.5340087,570,6
-1.5649132,3.4094813,-1.5316472,570,7
-1.5774397,3.413638,-1.5237228,570,7
-1.5553048,3.4064713,-1.5376983,570,7
-1.5644346,3.4094005,-1.5320501,570,7
-1.577309,3.4135635,-1.5238321,570,7
-1.5729222,3.412066,-1.5257294,570,7
-1.9569087,3.527617,-1.2886542,570,8
-1.980955,3.5455544,-1.2676723,570,8
-1.9642904,3.537547,-1.2841595,570,8
-1.9726275,3.543404,-1.2729301,570,8
-1.9728875,3.543748,-1.2725263,570,8
-1.9726135,3.5434625,-1.2724224,570,8
-5.917864,3.125121,-0.3949982,572,1
-5.9141645,3.1322694,-0.39242074,572,1
-5.9139867,3.1325233,-0.39304307,572,1
-5.913513,3.1338887,-0.39250696,572,1
-5.9153056,3.1303356,-0.3935714,572,1
-5.923311,3.1198857,-0.39750028,572,1
10.666787,-3.7955868,2.978951,572,2
10.667894,-3.7985997,2.9783046,572,2
10.672294,-3.791574,2.9718032,572,2
10.686608,-3.7937465,2.9551382,572,2
10.6851425,-3.8138583,2.9652927,572,2
10.672977,-3.7879202,2.970913,572,2
10.695565,-3.8034213,2.945946,572,2
7.168151,3.345879,8.949896,572,3
7.210108,3.38811,8.901974,572,3
7.2202015,3.40211,8.88144,572,3
7.2182226,3.3996038,8.883939,572,3
7.2170706,3.3979561,8.890854,572,3
7.2139173,3.3922377,8.894201,572,3
7.2872086,3.8489804,9.451687,572,4
7.281611,3.8446746,9.463234,572,4
7.27971,3.8425384,9.462954,572,4
7.2936845,3.868491,9.453018,572,4
7.2655225,3.8255734,9.479879,572,4
7.2883615,3.8662982,9.45322,572,4
7.226397,3.272292,9.691223,572,5
7.2343674,3.2850983,9.677567,572,5
7.2418704,3.2903657,9.654077,572,5
7.22674,3.27469,9.684563,572,5
7.242424,3.2838054,9.68623,572,5
7.226271,3.2427413,9.699723,572,5
7.204111,3.227139,9.759698,572,6
7.2120476,3.2433534,9.748417,572,6
7.1965165,3.221806,9.728738,572,6
7.2156944,3.2488286,9.745856,572,6
7.2024035,3.2342455,9.758666,572,6
7.214059,3.2485354,9.749693,572,6
7.213365,3.2463317,9.746925,572,6
-5.4683704,3.9209466,-0.032648306,572,7
-5.4619913,3.9314656,-0.046116713,572,7
-5.4659276,3.933023,-0.038281485,572,7
-5.464493,3.9296134,-0.030098785,572,7
-5.478991,3.9456449,-0.025164383,572,7
-5.465624,3.9339602,-0.032516807,572,7
-3.298942,-1.531229,-2.8038154,572,8
-3.297082,-1.523631,-2.8022232,572,8
-3.2989156,-1.531059,-2.8037555,572,8
-3.2994509,-1.530305,-2.8023434,572,8
-3.2991943,-1.5320827,-2.8046868,572,8
-3.2989967,-1.5314515,-2.8040218,572,8
11.501117,-3.0824578,1.8062497,574,1
11.496115,-3.0710847,1.7940152,574,1
11.491909,-3.086343,1.8094301,574,1
11.493878,-3.0690856,1.7902131,574,1
11.508772,-3.0546706,1.7760183,574,1
11.516565,-3.0674965,1.7850059,574,1
6.7442946,6.644891,-1.3687968,574,2
6.780927,6.661838,-1.4037677,574,2
6.764601,6.6650467,-1.3902022,574,2
6.767909,6.672554,-1.3966649,574,2
6.7536535,6.675972,-1.3790865,574,2
6.76479,6.666278,-1.3907696,574,2
6.764281,6.664504,-1.3895853,574,2
10.626125,-5.099981,3.2779913,574,3
10.616053,-5.097288,3.242895,574,3
10.63316,-5.083477,3.2648132,574,3
10.656246,-5.033399,3.268921,574,3
10.638904,-5.0498557,3.2527034,574,3
10.633001,-5.072336,3.2608702,574,3
-0.3078087,0.9582714,12.484007,574,4
-0.3080246,0.95831984,12.484146,574,4
-0.30717805,0.957897,12.483482,574,4
-0.30784625,0.9582113,12.48396,574,4
-0.30772668,0.9582071,12.4838505,574,4
-0.30804425,0.95837754,12.4840555,574,4
11.736117,-2.963731,1.645476,574,5
11.740651,-2.9703155,1.6520174,574,5
